Politifact URL,Source,Statement,Rating,X Post URL
https://www.politifact.com/factchecks/2024/aug/07/donald-trump/donald-trump-released-prisoners-dropped-charges-wh/,Donald Trump,"In negotiating releases of Americans held abroad, “(I) gave the opposing country NOTHING — and never any cash.”",barely-true,https://x.com/realDonaldTrump/status/1268670884501426182
https://www.politifact.com/factchecks/2024/aug/07/tim-walz/was-tim-walz-right-that-violent-crime-was-up-under/,Tim Walz,“Violent crime was up under Donald Trump.”,half-true,https://www.vox.com/22529989/2020-murders-guns
https://www.politifact.com/factchecks/2024/aug/07/donald-trump/trump-said-that-gov-tim-walz-didnt-call-in-the-nat/,Donald Trump,"During the 2020 Minnesota riots after George Floyd’s murder, Gov. Tim Walz didn’t call in the National Guard, “so, I sent in the National Guard to save Minneapolis.”",false,https://x.com/toreyvanoot/status/1266113916146499585
https://www.politifact.com/factchecks/2024/aug/07/donald-trump/trump-said-that-gov-tim-walz-didnt-call-in-the-nat/,Donald Trump,"During the 2020 Minnesota riots after George Floyd’s murder, Gov. Tim Walz didn’t call in the National Guard, “so, I sent in the National Guard to save Minneapolis.”",false,https://x.com/MNNationalGuard/status/1266115520933363718
https://www.politifact.com/factchecks/2024/aug/07/donald-trump/trump-said-that-gov-tim-walz-didnt-call-in-the-nat/,Donald Trump,"During the 2020 Minnesota riots after George Floyd’s murder, Gov. Tim Walz didn’t call in the National Guard, “so, I sent in the National Guard to save Minneapolis.”",false,https://x.com/MNNationalGuard/status/1266212998009536512
https://www.politifact.com/factchecks/2024/aug/07/donald-trump/trump-said-that-gov-tim-walz-didnt-call-in-the-nat/,Donald Trump,"During the 2020 Minnesota riots after George Floyd’s murder, Gov. Tim Walz didn’t call in the National Guard, “so, I sent in the National Guard to save Minneapolis.”",false,https://x.com/realDonaldTrump/status/1266231100172615680
https://www.politifact.com/factchecks/2024/aug/07/donald-trump/trump-said-that-gov-tim-walz-didnt-call-in-the-nat/,Donald Trump,"During the 2020 Minnesota riots after George Floyd’s murder, Gov. Tim Walz didn’t call in the National Guard, “so, I sent in the National Guard to save Minneapolis.”",false,https://x.com/thauserkstp/status/1266733992012906496
https://www.politifact.com/factchecks/2024/aug/07/donald-trump/kamala-harris-once-backed-mandatory-assault-weapon/,Donald Trump,Kamala Harris “supports mandatory gun confiscation.”,barely-true,https://x.com/GunOwners/status/1815152149157847324
https://www.politifact.com/factchecks/2024/aug/07/donald-trump/kamala-harris-once-backed-mandatory-assault-weapon/,Donald Trump,Kamala Harris “supports mandatory gun confiscation.”,barely-true,https://x.com/DaveMcCormickPA/status/1815894904650047929?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1815894904650047929%7Ctwgr%5Ef5e8a208bd09a2fcece250a5f122558d82613f5c%7Ctwcon%5Es1_&ref_url=https%3A%2F%2Fwww.breitbart.com%2Fpolitics%2F2024%2F07%2F25%2Fpoll-dave-mccormick-narrows-gap-democrat-bob-casey%2F
https://www.politifact.com/factchecks/2024/aug/07/donald-trump/kamala-harris-once-backed-mandatory-assault-weapon/,Donald Trump,Kamala Harris “supports mandatory gun confiscation.”,barely-true,https://x.com/NBCNightlyNews/status/1196714731886788609?s=20
https://www.politifact.com/factchecks/2024/aug/07/donald-trump/kamala-harris-once-backed-mandatory-assault-weapon/,Donald Trump,Kamala Harris “supports mandatory gun confiscation.”,barely-true,https://x.com/TrumpWarRoom/status/1818362270084162025?utm_medium=email&utm_source=ncl_amplify&utm_campaign=240730-kamala_harris_is_dangerously_liberal_and_she_cant_hide_from_it&utm_content=ncl-Zh7MzNbAKE&_nlid=Zh7MzNbAKE&_nhids=KgVQs6BJ
https://www.politifact.com/factchecks/2024/aug/07/donald-trump/kamala-harris-once-backed-mandatory-assault-weapon/,Donald Trump,Kamala Harris “supports mandatory gun confiscation.”,barely-true,https://x.com/RNCResearch/status/1818373383991836853
https://www.politifact.com/factchecks/2024/aug/07/tammy-baldwin/does-gop-senate-candidate-eric-hovde-want-to-repea/,Tammy Baldwin,"Eric Hovde “wants to repeal the Affordable Care Act, and kick millions off their health insurance.”",true,https://x.com/tammybaldwin/status/1771643441836925226
https://www.politifact.com/factchecks/2024/aug/06/laura-loomer/birth-certificate-doesnt-list-kamala-harris-race-b/,Laura Loomer,“Nowhere on her birth certificate does it say that she is BLACK OR AFRICAN. …  Kamala Harris is NOT black and never has been.”,false,https://x.com/LauraLoomer/status/1818732213669884124
https://www.politifact.com/factchecks/2024/jul/31/donald-trump/donald-trumps-pants-on-fire-claim-at-nabj-about-ho/,Donald Trump,"Kamala Harris was “Indian all the way, and then all of a sudden, she made a turn and she went, she became a Black person.”",pants-fire,https://x.com/KamalaHQ/status/1818742799761547360
https://www.politifact.com/factchecks/2024/jul/31/kamala-harris/kamala-harris-repeats-dubious-claim-that-donald-tr/,Kamala Harris,"""Donald Trump intends to cut Social Security.""",barely-true,https://www.vox.com/policy-and-politics/2019/3/12/18260271/trump-medicaid-social-security-medicare-budget-cuts
https://www.politifact.com/factchecks/2024/jul/31/kamala-harris/kamala-harris-repeats-dubious-claim-that-donald-tr/,Kamala Harris,"""Donald Trump intends to cut Social Security.""",barely-true,https://x.com/TrumpDailyPosts/status/1745080524534931817
https://www.politifact.com/factchecks/2024/jul/31/kamala-harris/no-this-2021-video-does-not-show-trumps-vp-pick-jd/,Kamala Harris,Video shows that “JD Vance endorses Project 2025.”,false,https://x.com/HeartlandSignal/status/1811494802665394616
https://www.politifact.com/factchecks/2024/jul/31/kamala-harris/no-this-2021-video-does-not-show-trumps-vp-pick-jd/,Kamala Harris,Video shows that “JD Vance endorses Project 2025.”,false,https://www.vox.com/politics/362917/jd-vance-project-2025-book-kevin-roberts-trump
https://www.politifact.com/factchecks/2024/jul/31/kamala-harris/no-this-2021-video-does-not-show-trumps-vp-pick-jd/,Kamala Harris,Video shows that “JD Vance endorses Project 2025.”,false,https://www.vox.com/politics/361455/jd-vance-trump-vice-president-rnc-speech
https://www.politifact.com/factchecks/2024/jul/31/donald-trump/gop-charge-that-kamala-harris-backed-taxpayer-fund/,Donald Trump,Vice President Kamala Harris “endorsed free taxpayer-funded government health care for all illegal aliens.”,barely-true,https://x.com/NRSC/status/1815808480709599308
https://www.politifact.com/factchecks/2024/jul/31/jb-pritzker/pritzker-repeats-a-baseless-claim-about-jd-vance-a/,JB Pritzker,Sen. JD Vance is “known for his obsession with couches.”,pants-fire,https://x.com/JordanUhl/status/1818088975074197848
https://www.politifact.com/factchecks/2024/jul/31/jb-pritzker/pritzker-repeats-a-baseless-claim-about-jd-vance-a/,JB Pritzker,Sen. JD Vance is “known for his obsession with couches.”,pants-fire,https://x.com/maxwelltani/status/1816484890742845733
https://www.politifact.com/factchecks/2024/jul/30/jd-vance/kamala-harris-has-worked-to-expand-the-child-tax-c/,JD Vance,Vice President Kamala Harris is “calling for an end to the child tax credit.”,pants-fire,https://x.com/VP/status/1753218028886430126
https://www.politifact.com/factchecks/2024/jul/30/jd-vance/kamala-harris-has-worked-to-expand-the-child-tax-c/,JD Vance,Vice President Kamala Harris is “calling for an end to the child tax credit.”,pants-fire,https://x.com/ammarmufasa/status/1816802318764937395?s=46+https%3A%2F%2Fx.com%2Fammarmufasa%2Fstatus%2F1816802318764937395%3Fs%3D46
https://www.politifact.com/factchecks/2024/jul/30/jd-vance/kamala-harris-has-worked-to-expand-the-child-tax-c/,JD Vance,Vice President Kamala Harris is “calling for an end to the child tax credit.”,pants-fire,https://x.com/SaysSimonson/status/1816803696854073632
https://www.politifact.com/factchecks/2024/jul/30/jd-vance/kamala-harris-has-worked-to-expand-the-child-tax-c/,JD Vance,Vice President Kamala Harris is “calling for an end to the child tax credit.”,pants-fire,https://x.com/donaldjtrumpjr/status/1816838697687347267?s=46
https://www.politifact.com/factchecks/2024/jul/30/donald-trump/fact-checking-trumps-false-statement-that-kamala-h/,Donald Trump,Kamala Harris “wants to defund the police.”,barely-true,https://x.com/TheView/status/1270035694480773122
https://www.politifact.com/factchecks/2024/jul/30/donald-trump/fact-checking-trumps-false-statement-that-kamala-h/,Donald Trump,Kamala Harris “wants to defund the police.”,barely-true,https://x.com/TrumpWarRoom/status/1308518562097762304
https://www.politifact.com/factchecks/2024/jul/24/kamala-harris/fact-checking-kamala-harris-on-project-2025-limiti/,Kamala Harris,Project 2025 calls for restricting “access to IVF and contraception.”,barely-true,https://x.com/prjct2025/status/1810735701308195326?s=46&t=vji7d0SSe8CvktyIp5b1Sw
https://www.politifact.com/factchecks/2024/jul/24/republican-national-committee-republican/border-czar-kamala-harris-assigned-to-tackle-immig/,Republican National Committee,"President Joe Biden appointed ""Kamala Harris to be his border czar to deal with illegal immigration … Harris was put in charge of stopping illegal immigration.""",barely-true,https://x.com/GOP/status/1815118190768173111
https://www.politifact.com/factchecks/2024/jul/23/kamala-harris/kamala-harris-correct-that-project-2025-would-end/,Kamala Harris,Project 2025 would “end Head Start.”,true,https://www.wlox.com/2018/10/25/watch-live-pm-ivanka-trump-visits-gulfport-childhood-education-discussion/
https://www.politifact.com/factchecks/2024/jul/17/kari-lake/rnc-night-2-kari-lakes-false-claim-that-gallego-vo/,Kari Lake,"“Just last week, Ruben Gallego voted to let the millions of people who poured into our country illegally cast a ballot in this upcoming election.”",false,https://x.com/KariLake/status/1811952785044439472
https://www.politifact.com/factchecks/2024/jul/12/donald-trump/trump-wrong-in-claiming-full-credit-for-lowering-i/,Donald Trump,"Lower insulin prices were the work of the Trump administration, not “Crooked Joe Biden. He had NOTHING to do with it.”",false,https://x.com/justinbaragona/status/1797700629563048311
https://www.politifact.com/factchecks/2024/jul/10/tim-sheehy/gops-tim-sheehy-revives-discredited-abortion-claim/,Tim Sheehy,"“Elective abortions up to and including the moment of birth. Healthy, 9-month-year-old baby killed at the moment of birth. That’s what Jon Tester and the Democrats have voted for.”",false,https://x.com/SheehyforMT/status/1799832368867610653
https://www.politifact.com/factchecks/2024/jul/05/brigitte-gabriel/18-month-stretch-of-no-us-military-deaths-in-afgha/,Brigitte Gabriel,"""For 18 months under President Trump, not a single American was harmed in Afghanistan.”",false,https://x.com/ACTforAmerica
https://www.politifact.com/factchecks/2024/jul/03/robert-f-kennedy-jr/border-patrol-does-not-pay-for-migrants-flights-de/,Robert F. Kennedy Jr.,"Border Patrol agents take migrants ""to the Yuma airport, put them on a plane to any destination they want. ... And they pay their ticket. And then they get reimbursement from FEMA.""",false,https://x.com/RobertKennedyJr/status/1806462171892895808
https://www.politifact.com/factchecks/2024/jul/01/bill-oreilly/no-as-of-july-1-president-joe-biden-hadnt-quit-his/,Bill O'Reilly,"Says as of June 30, “the decision has been made that (President Joe Biden) will quit the campaign.”",false,https://x.com/JoeBiden/status/1806746426904379543
https://www.politifact.com/factchecks/2024/jul/01/bill-oreilly/no-as-of-july-1-president-joe-biden-hadnt-quit-his/,Bill O'Reilly,"Says as of June 30, “the decision has been made that (President Joe Biden) will quit the campaign.”",false,https://x.com/BidenHQ/status/1807230395781390788
https://www.politifact.com/factchecks/2024/jul/01/bill-oreilly/no-as-of-july-1-president-joe-biden-hadnt-quit-his/,Bill O'Reilly,"Says as of June 30, “the decision has been made that (President Joe Biden) will quit the campaign.”",false,https://x.com/JoeBiden/status/1807771770222473504
https://www.politifact.com/factchecks/2024/jul/01/bill-oreilly/no-as-of-july-1-president-joe-biden-hadnt-quit-his/,Bill O'Reilly,"Says as of June 30, “the decision has been made that (President Joe Biden) will quit the campaign.”",false,https://x.com/BillOReilly/status/1807457358794109407
https://www.politifact.com/factchecks/2024/jul/01/bill-oreilly/no-as-of-july-1-president-joe-biden-hadnt-quit-his/,Bill O'Reilly,"Says as of June 30, “the decision has been made that (President Joe Biden) will quit the campaign.”",false,https://x.com/BillOReilly/status/1807457360467706218
https://www.politifact.com/factchecks/2024/jun/28/tony-evers/wisconsin-tourism-is-having-a-big-moment-but-what/,Tony Evers,Wisconsin had a “record-breaking year” for tourism in 2023.,true,https://x.com/GovEvers/status/1800567555884769468
https://www.politifact.com/factchecks/2024/jun/28/tony-evers/wisconsin-tourism-is-having-a-big-moment-but-what/,Tony Evers,Wisconsin had a “record-breaking year” for tourism in 2023.,true,https://x.com/GovEvers/status/1804536387896516971
https://www.politifact.com/factchecks/2024/jun/26/pennsylvania-values-pac/liberal-groups-ad-says-trump-is-against-mail-in-vo/,Pennsylvania Values PAC,Former President Donald Trump is “against mail in voting.”,half-true,https://x.com/lpdonovan/status/1804879330008248619?s=42
https://www.politifact.com/factchecks/2024/jun/26/pennsylvania-values-pac/liberal-groups-ad-says-trump-is-against-mail-in-vo/,Pennsylvania Values PAC,Former President Donald Trump is “against mail in voting.”,half-true,https://x.com/GOP/status/1684179178625589249
https://www.politifact.com/factchecks/2024/jun/20/donald-trump/president-joe-bidens-border-policy-is-not-pro-chil/,Donald Trump,Joe Biden’s immigration order limiting asylum is “pro-child trafficking.”,false,https://x.com/StephenM/status/1798039133602160827
https://www.politifact.com/factchecks/2024/jun/18/donald-trump/donald-trump-wrong-that-crime-stats-exclude-30-of/,Donald Trump,Crime statistics “no longer include data from 30% of the country including the biggest and most violent cities.”,false,https://x.com/BouchellJohn/status/1795841147396321660
https://www.politifact.com/factchecks/2024/jun/18/donald-trump/donald-trump-wrong-that-crime-stats-exclude-30-of/,Donald Trump,Crime statistics “no longer include data from 30% of the country including the biggest and most violent cities.”,false,https://x.com/AmericazOutlaw/status/1795878024342053310
https://www.politifact.com/factchecks/2024/jun/18/donald-trump/donald-trump-wrong-that-crime-stats-exclude-30-of/,Donald Trump,Crime statistics “no longer include data from 30% of the country including the biggest and most violent cities.”,false,https://x.com/HealThruMusic/status/1795825508263067785
https://www.politifact.com/factchecks/2024/jun/14/van-wanggaard/wisconsin-governor-did-veto-the-pfas-bill-and-is-s/,Van Wanggaard,"Says Gov. Tony Evers is asking the GOP to release money for PFAS, but ""vetoed (a bill outlining) how to spend the money.""",mostly-true,https://x.com/Vanwanggaard/status/1779946159055995316
https://www.politifact.com/factchecks/2024/jun/12/donald-trump/no-evidence-for-donald-trumps-claim-that-congo-is/,Donald Trump,"“Congo, Africa, just released a lot of people, a lot of people from their prisons and jails and brought them into the United States of America.”",pants-fire,https://x.com/RNCResearch/status/1773413201008353581
https://www.politifact.com/factchecks/2024/jun/03/donald-trump/fact-check-trump-falsely-said-he-didnt-say-lock-he/,Donald Trump,"Speaking about Hillary Clinton: “I didn’t say, ‘Lock her up.’ ”",pants-fire,https://x.com/atrupar/status/1797257168548253746
https://www.politifact.com/factchecks/2024/jun/03/donald-trump/fact-check-trump-falsely-said-he-didnt-say-lock-he/,Donald Trump,"Speaking about Hillary Clinton: “I didn’t say, ‘Lock her up.’ ”",pants-fire,https://x.com/realDonaldTrump/status/787267564405653505?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E787267564405653505%7Ctwgr%5E6aef6d963dd0e662aab5f23df03de360fd67b888%7Ctwcon%5Es1_&ref_url=https%3A%2F%2Fwww.thetrumparchive.com%2F%3Fsearchbox%3D22HillaryClintonandjail22
https://www.politifact.com/factchecks/2024/may/31/jason-pizzo/donald-trump-is-likely-able-to-vote-in-november-de/,Jason Pizzo,“Trump can’t vote for himself in the November election.”,barely-true,https://x.com/senpizzo/status/1796290713493139524
https://www.politifact.com/factchecks/2024/may/31/jason-pizzo/donald-trump-is-likely-able-to-vote-in-november-de/,Jason Pizzo,“Trump can’t vote for himself in the November election.”,barely-true,https://x.com/JMDiazJD/status/1796304483561164886
https://www.politifact.com/factchecks/2024/may/31/jason-pizzo/donald-trump-is-likely-able-to-vote-in-november-de/,Jason Pizzo,“Trump can’t vote for himself in the November election.”,barely-true,https://x.com/ElectProject/status/1796290753183858693
https://www.politifact.com/factchecks/2024/may/31/jason-pizzo/donald-trump-is-likely-able-to-vote-in-november-de/,Jason Pizzo,“Trump can’t vote for himself in the November election.”,barely-true,https://x.com/AccountableGOP/status/1729522166746562598
https://www.politifact.com/factchecks/2024/may/31/jason-pizzo/donald-trump-is-likely-able-to-vote-in-november-de/,Jason Pizzo,“Trump can’t vote for himself in the November election.”,barely-true,https://x.com/TooMuchMe/status/1791487097309671928
https://www.politifact.com/factchecks/2024/may/31/jesse-watters/trump-trial-judge-didnt-overrule-all-defense-objec/,Jesse Watters,Judge Juan Merchan “overrules every objection from the defense and sustains every objection from the prosecution” during former President Donald Trump’s New York trial.,false,https://x.com/AaronBlake/status/1795782620665561334
https://www.politifact.com/factchecks/2024/may/31/jesse-watters/trump-trial-judge-didnt-overrule-all-defense-objec/,Jesse Watters,Judge Juan Merchan “overrules every objection from the defense and sustains every objection from the prosecution” during former President Donald Trump’s New York trial.,false,https://x.com/tedstew/status/1795627410941259903
https://www.politifact.com/factchecks/2024/may/23/donald-trump/fact-checking-trumps-false-claim-about-fbi-deadly/,Donald Trump,“Biden’s DOJ was authorized to use DEADLY FORCE” in Mar-a-Lago raid. Biden was “locked and loaded” and “ready to take me out.”,pants-fire,https://x.com/repmtg/status/1793035321451454482?s=46&t=vJ3xMt4JQn5QQtC7oHcTGQ
https://www.politifact.com/factchecks/2024/may/23/donald-trump/fact-checking-trumps-false-claim-about-fbi-deadly/,Donald Trump,“Biden’s DOJ was authorized to use DEADLY FORCE” in Mar-a-Lago raid. Biden was “locked and loaded” and “ready to take me out.”,pants-fire,https://x.com/RepGosar/status/1793013319751684100
https://www.politifact.com/factchecks/2024/may/23/donald-trump/fact-checking-trumps-false-claim-about-fbi-deadly/,Donald Trump,“Biden’s DOJ was authorized to use DEADLY FORCE” in Mar-a-Lago raid. Biden was “locked and loaded” and “ready to take me out.”,pants-fire,https://x.com/EliseStefanik/status/1793048769501573549
https://www.politifact.com/factchecks/2024/may/23/donald-trump/fact-checking-trumps-false-claim-about-fbi-deadly/,Donald Trump,“Biden’s DOJ was authorized to use DEADLY FORCE” in Mar-a-Lago raid. Biden was “locked and loaded” and “ready to take me out.”,pants-fire,https://x.com/DC_Draino/status/1793277861387780191
https://www.politifact.com/factchecks/2024/apr/05/benny-johnson/no-this-video-doesnt-show-new-york-gov-kathy-hochu/,Benny Johnson,Video shows “New York Governor Kathy Hochul being denied entry into the wake for slain NYPD officer Jonathan Diller.”,false,https://x.com/NYPDPC/status/1772442431369191908
https://www.politifact.com/factchecks/2024/mar/21/jeanette-nunez/miami-has-the-largest-asylum-case-backlog-in-the-u/,Jeanette Nuñez,"Miami’s immigration courts have the “largest backlog of any court in this country with 10% of the overall immigration cases,” and “more than 90%” of people lose their asylum claims.",half-true,https://floridaphoenix.com/2024/03/15/desantis-signs-bills-intended-to-drive-undocumented-immigrants-out-of-florida/
https://www.politifact.com/factchecks/2024/mar/07/katie-porter/fact-checking-rep-katie-porters-claims-that-billio/,Katie Porter,Billionaires “rigged” the California Senate primary election through “dishonest means.”,false,https://x.com/katieporteroc/status/1765621658382168271?s=20
https://www.politifact.com/factchecks/2024/mar/07/katie-porter/fact-checking-rep-katie-porters-claims-that-billio/,Katie Porter,Billionaires “rigged” the California Senate primary election through “dishonest means.”,false,https://x.com/ThorningMichael/status/1765729318351618516?s=20
https://www.politifact.com/factchecks/2024/feb/23/elon-musk/elon-musk-says-theres-scientific-consensus-on-birt/,Elon Musk,"There is “clear scientific consensus” that “hormonal birth control makes you fat, doubles risk of depression and triples risk of suicide.”",false,https://pagesix.com/article/elon-musk-children/
https://www.politifact.com/factchecks/2024/feb/23/tammy-baldwin/yes-the-price-of-an-inhaler-in-the-us-is-massively/,Tammy Baldwin,“Big drug companies charge as little as $7 for an inhaler overseas and nearly $500 for the exact same one here in the US.”,mostly-true,https://www.goodrx.com/combivent?sort_type=popularity
https://www.politifact.com/factchecks/2024/feb/16/jd-vance/ukraine-aid-bill-doesnt-contain-a-hidden-impeachme/,JD Vance,“The Ukraine supplemental includes a hidden impeachment clause against President Trump.”,false,https://x.com/bennyjohnson/status/1757226227062992909?s=20
https://www.politifact.com/factchecks/2024/feb/16/jd-vance/ukraine-aid-bill-doesnt-contain-a-hidden-impeachme/,JD Vance,“The Ukraine supplemental includes a hidden impeachment clause against President Trump.”,false,https://x.com/mattgaetz/status/1757077576382587279?s=20
https://www.politifact.com/factchecks/2024/feb/16/jd-vance/ukraine-aid-bill-doesnt-contain-a-hidden-impeachme/,JD Vance,“The Ukraine supplemental includes a hidden impeachment clause against President Trump.”,false,https://x.com/jayshelt/status/1757807642909479193?s=20
https://www.politifact.com/factchecks/2024/feb/16/jd-vance/ukraine-aid-bill-doesnt-contain-a-hidden-impeachme/,JD Vance,“The Ukraine supplemental includes a hidden impeachment clause against President Trump.”,false,https://x.com/russvought/status/1757126255894569021?s=20
https://www.politifact.com/factchecks/2024/feb/08/tucker-carlson/journalists-havent-bothered-to-interview-putin-no/,Tucker Carlson,"Since Russia invaded Ukraine, “not a single Western journalist has bothered to interview Putin.”",pants-fire,https://x.com/maxseddon/status/1754945619871838374?s=20
https://www.politifact.com/factchecks/2024/jan/05/donald-trump/donald-trump-ad-wrongly-describes-nikki-haleys-pos/,Donald Trump,Nikki Haley “opposed Trump’s border wall” and “Trump’s travel ban.”,false,https://x.com/TeamTrump/status/1742939177820233899?s=20
https://www.politifact.com/factchecks/2024/jan/05/donald-trump/donald-trump-ad-wrongly-describes-nikki-haleys-pos/,Donald Trump,Nikki Haley “opposed Trump’s border wall” and “Trump’s travel ban.”,false,https://www.wltx.com/article/news/local/haley-trump-idea-on-muslims-un-american/101-46139973
